,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_sms,last_5day_total_calls,last_5day_total_other,last_5day_attr1,last_5day_attr2,last_5day_attr3,last_5day_attr4
59,AS14.02,2014-04-09,4,0.6710526315789473,0.464093357271095,0.35209424083769636,0.3123938879456707,0.49434506600417694,0.06896551724137932,0.49230769230769234,0.0807996642185449,0.0,0.08341958587173749,0.31241677218296704,0.10273705746781925
60,AS14.02,2014-04-10,4,0.6710526315789473,0.5098743267504486,0.4070680628272252,0.31748726655348053,0.5033973592024471,0.10344827586206896,0.6,0.06721949072835413,0.0,0.08341958587173749,0.32163700760574176,0.10731193647502077
61,AS14.02,2014-04-11,2,0.5526315789473684,0.5017953321364452,0.4267015706806283,0.33276740237691005,0.4756273030621878,0.10344827586206896,0.47692307692307695,0.07347998875138337,0.0,0.11331767137707631,0.2885611515624842,0.11652729722758763
62,AS14.02,2014-04-12,1,0.47368421052631576,0.6095152603231595,0.46596858638743455,0.5110356536502547,0.5706342729113535,0.13793103448275865,0.49230769230769234,0.08995803197656857,0.0,0.2489419151223432,0.31122136733862765,0.11437750686033012
63,AS14.02,2014-04-13,4,0.6631578947368422,0.5664272890484736,0.3089005235602095,0.3480475382003396,0.6803986238282642,0.1724137931034483,0.5538461538461539,0.07518575978551229,0.0,0.32829876460569857,0.27286170719578695,0.0590310421751452
64,AS14.02,2014-04-14,5,0.7894736842105263,0.6175942549371631,0.28141361256544506,0.33786078098471994,0.6930508567160677,0.13793103448275865,0.4153846153846154,0.06659525772360235,0.0,0.3626162044712887,0.2517142951652032,0.0436864002533689
65,AS14.02,2014-04-15,4,0.6710526315789473,0.6579892280071811,0.3795811518324608,0.41426146010186765,0.6657499159771665,0.3448275862068966,0.35384615384615387,0.06035059844845489,0.0,0.3807777109253431,0.22509248866037493,0.03658479919372621
66,AS14.02,2014-04-16,2,0.5789473684210527,0.6579892280071811,0.3206806282722513,0.3887945670628184,0.6261976855741035,0.3448275862068966,0.5538461538461539,0.038422628415365874,0.0,0.26746003954826675,0.15700999680717395,0.020395783651618246
67,AS14.02,2014-04-17,2,0.5526315789473684,0.6669658886894072,0.3337696335078535,0.3718166383701189,0.5938714244247613,0.3448275862068966,0.6923076923076923,0.017284421830577257,0.0,0.13183579580299987,0.09805337214459774,0.010838086641422669
68,AS14.02,2014-04-18,2,0.5526315789473684,0.6938958707360856,0.5104712041884817,0.4736842105263158,0.635540154982691,0.5517241379310346,0.7538461538461539,0.01557383705934701,0.0,0.052478946319644504,0.06369337899299968,0.006137892649879981
69,AS14.02,2014-04-19,1,0.4210526315789474,0.6561938958707354,0.5575916230366492,0.4329371816638371,0.5431783242616194,0.5517241379310346,0.7846153846153846,0.003289179976779153,0.0,0.01816150645405443,0.04076125632876958,0.0024579498109750094
70,AS14.02,2014-04-20,1,0.31578947368421056,0.5305206463195686,0.4463350785340314,0.29711375212224117,0.6852430031071733,0.3103448275862069,0.676923076923077,0.0,0.0,0.0,0.010885209421300881,0.0007590661399390728
71,AS14.02,2014-04-21,1,0.3947368421052631,0.4093357271095148,0.43324607329842935,0.2461799660441427,0.6478808416845424,0.37931034482758624,0.6,0.0,0.0,0.0,0.003018751319355682,0.0
