,id,date,group,mood_class,average_mood,average_arousal,average_valence,average_activity,total_sms,total_calls,total_other,attr1,attr2,attr3,attr4
1194,AS14.32,2014-05-03,47.0,4,7.5,-1.0,0.5,0.0821793589734116,0.0,2.0,16.111,0.0,0.0,4127.024999723433,0.0
1195,AS14.32,2014-05-04,47.0,5,8.666666666666666,0.3333333333333333,1.0,0.1162809476560673,1.0,1.0,166.292,0.0,0.0,6858.3349995861045,430.094
1196,AS14.32,2014-05-05,47.0,3,7.0,-0.5,0.0,0.035089340366364,0.0,21.0,35.454,0.0,0.0,11584.773000186917,341.933
1197,AS14.32,2014-05-07,48.0,1,6.0,-1.0,-0.25,0.0683385828416186,0.0,4.0,46.36699999999999,0.0,113.693,5989.370998979569,1.007
1198,AS14.32,2014-05-08,48.0,1,6.0,-1.0,-0.25,0.1116422825671686,2.0,13.0,66.38,0.0,0.0,9272.505000478743,0.0
1199,AS14.32,2014-05-09,48.0,5,7.75,-0.25,0.75,0.0774799083560094,0.0,9.0,32.406,0.0,575.6669999999999,8599.941997715,0.0
1200,AS14.32,2014-05-10,48.0,4,7.25,-0.75,0.5,0.1316329685785362,0.0,6.0,52.517,0.0,666.5790000000001,10964.728000568392,1881.155
1201,AS14.32,2014-05-11,48.0,4,7.2,-1.4,0.2,0.0993276487616529,0.0,6.0,221.782,6.036,0.0,3824.3640004501344,0.0
1202,AS14.32,2014-05-12,48.0,4,7.2,-0.6,0.2,0.1104780299372284,0.0,0.0,19.545,0.0,0.0,1652.2689997005468,0.0
1203,AS14.33,2014-04-16,49.0,3,7.0,0.3333333333333333,0.3333333333333333,0.0950275134657471,1.0,5.0,107.616,0.0,164.93200000000002,6348.957000862121,4229.0289999999995
1204,AS14.33,2014-04-17,49.0,4,7.2,-0.6,1.4,0.0721721898516276,0.0,2.0,152.83399999999995,0.0,283.44500000000005,20631.113001567843,6420.128999999998
1205,AS14.33,2014-04-18,49.0,4,7.4,-0.8,0.8,0.0368519121456524,1.0,3.0,70.61,0.0,102.369,13538.985000251765,6281.792999999999
1206,AS14.33,2014-04-19,49.0,5,7.666666666666667,0.0,1.0,0.2593056365681861,0.0,2.0,55.455,0.0,83.939,14430.567000310895,3960.0640000000008
1207,AS14.33,2014-04-20,49.0,4,7.4,0.0,1.2,0.030758153108671,0.0,0.0,60.848000000000006,0.0,3.01,14033.617999324797,7490.158
1208,AS14.33,2014-04-21,49.0,4,7.2,0.0,0.6,0.0394606462747881,0.0,0.0,63.275000000000006,0.0,7.227,12488.32799950599,8000.0
1209,AS14.33,2014-04-22,49.0,1,6.2,-0.6,-0.2,0.0854966651898088,0.0,7.0,78.571,0.0,142.568,22979.41999894334,7711.711000000001
1210,AS14.33,2014-04-23,49.0,1,5.2,-0.2,-0.6,0.0077152001971293,0.0,1.0,68.26299999999999,0.0,0.0,8307.037000305176,4779.349
1211,AS14.33,2014-04-24,49.0,3,7.0,-0.25,1.0,0.1342726202903504,3.0,5.0,67.548,0.0,141.70100000000002,11998.106999805452,3687.524
1212,AS14.33,2014-04-25,49.0,5,8.4,0.8,1.0,0.1464503910965908,2.0,31.0,52.19200000000001,0.0,36.169,11836.399997581482,2758.26
1213,AS14.33,2014-04-26,49.0,5,7.6,0.4,1.0,0.3392866359671083,4.0,18.0,55.925,0.0,22.697,7842.147000482559,3127.052
1214,AS14.33,2014-04-27,49.0,1,6.2,-1.2,0.4,0.0546543029334184,0.0,4.0,61.369,0.0,4.976,22612.61300157165,8000.0
1215,AS14.33,2014-04-28,49.0,2,6.75,-1.25,0.75,0.0828212590681398,1.0,2.0,58.507,0.0,336.839,26033.122000583648,7016.045
1216,AS14.33,2014-04-29,49.0,1,6.2,-0.4,0.4,0.0797437944616102,1.0,3.0,139.28200000000004,0.0,242.117,18545.7839991188,6191.383000000001
1217,AS14.33,2014-04-30,49.0,1,6.4,-1.0,0.25,0.0132737205051512,0.0,1.0,54.554,0.0,219.17300000000003,9673.288999628068,4923.761
1218,AS14.33,2014-05-01,49.0,3,7.0,-0.6,0.5,0.177723190227852,1.0,8.0,57.278,0.0,336.20399999999995,14927.695000034331,4261.196
1219,AS14.33,2014-05-07,51.0,1,5.0,-0.25,-0.5,0.0017596021459431,1.0,1.0,41.493,0.0,5.35,3738.345999984743,2265.029
1220,AS14.33,2014-05-08,51.0,2,6.6,-0.8,0.4,0.0778141717513917,0.0,7.0,112.786,0.0,464.41800000000006,15900.847000158314,6022.155
1221,AS14.33,2014-05-09,51.0,1,4.8,0.2,-0.2,0.0154516762383893,2.0,0.0,59.405,0.0,16.557,13634.271000463481,7554.27
1222,AS14.33,2014-05-10,51.0,5,7.6,-0.4,1.0,0.0949680841152216,0.0,5.0,68.538,0.0,214.97199999999998,18555.354000101088,2596.438
1223,AS14.33,2014-05-11,51.0,1,6.0,0.0,0.4,0.0111634269971354,0.0,0.0,53.551,0.0,4.027,6198.54000056839,4154.944
1224,AS14.33,2014-05-12,51.0,1,6.0,-0.75,0.5,0.0240174121696934,0.0,1.0,293.233,0.0,0.0,17062.59200028992,4037.567
1225,AS14.33,2014-05-13,51.0,1,5.0,0.5,0.0,0.1399638802889577,0.0,1.0,39.548,0.0,35.519,24374.042999267567,3313.2740000000003
1226,AS14.33,2014-05-14,51.0,2,6.833333333333333,-0.3333333333333333,0.4,0.0039855072463768,0.0,0.0,100.961,0.0,0.0,5403.674999662397,3754.772
1227,AS14.33,2014-05-15,51.0,1,6.0,0.0,0.5,0.1225313542894619,2.0,7.0,79.053,0.0,262.68,20097.065998201368,7103.038
1228,AS14.33,2014-05-16,51.0,3,7.0,0.4,1.0,0.0517813470455544,0.0,11.0,76.681,0.0,29.338,6591.430000253677,2753.987
1229,AS14.33,2014-05-17,51.0,1,6.0,0.25,0.3333333333333333,0.0166735672026962,1.0,2.0,39.427,0.0,0.0,10622.066999666218,3826.559
1230,AS14.33,2014-05-18,51.0,1,6.0,-0.6,0.2,0.0177323476738092,0.0,0.0,62.633,0.0,11.121,21091.408000370026,8000.0
1231,AS14.33,2014-05-19,51.0,1,6.2,-0.2,0.2,0.0091467993289141,0.0,0.0,90.207,0.0,0.0,5738.138000272751,3250.709
1232,AS14.33,2014-05-20,51.0,1,6.25,-0.5,0.5,0.0183821482111676,0.0,0.0,45.442,0.0,0.0,9430.509000823968,5742.557000000001
1233,AS14.33,2014-05-21,51.0,1,6.0,-0.6666666666666666,-0.2,0.0171809097202099,0.0,0.0,67.92099999999999,0.0,0.0,12652.235999883651,6092.751
1234,AS14.33,2014-05-22,51.0,1,5.75,0.5,0.25,0.0115380050325214,0.0,6.0,51.243,0.0,8.838000000000001,5971.838000789643,1932.2860000000005
1235,AS14.33,2014-05-23,51.0,1,5.833333333333333,-0.8333333333333334,0.0,0.0205866167730574,1.0,1.0,105.913,0.0,0.0,8689.567999528888,6441.292999999999
1236,AS14.33,2014-05-24,51.0,1,6.4,-0.75,0.25,0.0142860995120122,0.0,0.0,78.431,0.0,0.0,14269.036000205988,5702.319
1237,AS14.33,2014-05-25,51.0,1,6.25,-0.75,0.3333333333333333,0.1614701919665963,1.0,2.0,42.362,0.0,96.982,9104.044999179841,2868.671
1238,AS14.33,2014-05-26,51.0,1,5.4,-0.4,0.0,0.1152014844422602,3.0,10.0,235.837,130.53,0.0,20849.493999248505,5441.264
1239,AS14.33,2014-05-27,51.0,1,6.2,-0.6,0.4,0.012704237112874,2.0,1.0,142.686,0.0,56.173,6292.976000663757,2010.364
1240,AS14.33,2014-05-28,51.0,5,8.2,0.0,1.2,0.1033011696530157,1.0,10.0,529.946,357.909,30.666,16871.98899812317,5361.211
1241,AS14.33,2014-05-29,51.0,3,7.0,-1.3333333333333333,1.0,0.1693544544429389,1.0,5.0,29.202,0.0,4.138,4141.184000318527,1789.922
1242,AS14.33,2014-05-30,51.0,2,6.8,-0.8,-0.4,0.1929011890610008,0.0,4.0,52.61,0.0,1285.473,11428.708998882292,3174.481
1243,AS14.33,2014-05-31,51.0,3,7.0,-2.0,1.0,0.07924275068623146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
