,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_sms,last_5day_total_calls,last_5day_total_other,last_5day_attr1,last_5day_attr2,last_5day_attr3,last_5day_attr4
257,AS14.07,2014-04-17,1,3.8,5.970000000000001,-0.49000000000000005,0.53,0.06567727250197061,3.8,2.2,157.6354,0.0,102.33400000000003,15674.409800525289,1172.1331999999998
258,AS14.07,2014-04-18,1,5.2,5.45,-0.73,0.30000000000000004,0.058668685413962696,1.8,2.0,137.2522,0.0,6.6508000000000225,13223.614600388337,1035.2856
259,AS14.07,2014-04-19,3,7.0,5.1899999999999995,-0.8800000000000001,0.02000000000000004,0.06485881951357955,2.2,1.2,157.3826,0.0,6.6508000000000225,12935.953200056458,885.0316
260,AS14.07,2014-04-20,1,3.0,5.35,-0.7899999999999999,0.09000000000000004,0.0588131620032636,2.0,0.8,158.0202,0.0,6.6508000000000225,11609.451000133513,898.9050000000001
261,AS14.07,2014-04-21,2,6.6,4.75,-1.04,-0.20999999999999996,0.07224960555351165,2.0,0.8,145.53320000000002,0.0,6.6508000000000225,10280.462400360106,792.8828
262,AS14.07,2014-04-22,1,6.0,5.12,-0.8700000000000001,-0.049999999999999954,0.06341549514520341,0.4,0.4,84.03880000000001,0.0,146.9984,10759.457200035476,1127.1702
263,AS14.07,2014-04-23,1,6.0,5.56,-0.67,0.11000000000000006,0.05799535828566706,0.8,0.2,93.0616,0.0,146.9984,10103.240400024415,958.2261999999998
264,AS14.07,2014-04-24,1,5.6,5.720000000000001,-0.6033333333333333,0.19000000000000006,0.06361604260114669,0.4,1.0,94.8212,0.0,163.26080000000002,11889.22439998665,1191.7323999999999
265,AS14.07,2014-04-25,1,3.333333333333333,5.4399999999999995,-0.7733333333333333,0.12000000000000006,0.09458817069969792,0.6,1.6,109.231,0.0,163.4614,12580.946199816895,1157.7278000000001
266,AS14.07,2014-04-26,1,5.4,5.506666666666666,-0.30666666666666664,0.18666666666666673,0.09243539292192014,0.6,2.8,112.45220000000002,0.0,163.4614,12597.505399681473,1144.3683999999998
267,AS14.07,2014-04-27,1,6.0,5.266666666666667,-0.3066666666666667,-0.013333333333333275,0.08386144707196866,0.6,2.8,137.0294,0.0,16.463000000000022,11708.170000324633,872.3495999999999
268,AS14.07,2014-04-28,2,6.75,5.2666666666666675,-0.3866666666666666,-0.013333333333333275,0.06834496123830591,0.4,3.0,148.9018,0.0,16.463000000000022,12626.004800732804,1226.0075999999997
269,AS14.07,2014-04-29,1,5.0,5.416666666666667,-0.2033333333333333,0.13666666666666671,0.07216818810799001,1.0,3.8,185.2026,0.0,1.8434000000000226,13184.81080137787,1249.0495999999998
270,AS14.07,2014-04-30,1,5.0,5.296666666666667,-0.4833333333333333,0.05666666666666671,0.06749861542025778,2.6,3.4,160.3644,2.8129999999999997,1.6428000000000225,14588.36040149193,1417.5115999999998
271,AS14.07,2014-05-01,1,5.0,5.630000000000001,-0.95,0.29000000000000004,0.05711986585014898,2.6,2.2,321.3218,2.8129999999999997,1.6428000000000225,16601.26200162735,1369.1205999999997
272,AS14.07,2014-05-02,1,6.2,5.55,-1.2033333333333334,0.26333333333333336,0.07405362340348912,2.6,2.2,283.7206,2.8129999999999997,1.6428000000000225,16045.12780142822,1282.4353999999998
273,AS14.07,2014-05-03,1,5.666666666666667,5.59,-1.2033333333333334,0.30333333333333334,0.08319300127893105,2.4,2.0,333.18780000000004,2.8129999999999997,1.6428000000000225,15553.851600918959,1093.1529999999998
274,AS14.07,2014-05-04,5,8.0,5.373333333333333,-1.3866666666666667,0.15333333333333338,0.07943395599415046,1.8,0.4,274.0282,2.8129999999999997,0.0,11461.792200179294,882.1326000000001
275,AS14.07,2014-05-05,1,5.5,5.973333333333334,-1.1866666666666668,0.3533333333333334,0.06896463979299385,0.0,0.2,267.3248,0.0,0.0,9614.795600211717,721.0414000000001
281,AS14.08,2014-03-10,2,6.8,7.026666666666666,-0.2,0.8666666666666666,0.08324178603275215,3.2,0.0,0.0,0.0,0.0,0.0,0.0
282,AS14.08,2014-03-11,2,6.6,7.12,-0.4,0.9199999999999999,0.08322009230798443,4.0,0.0,0.0,0.0,0.0,0.0,0.0
283,AS14.08,2014-03-12,3,7.0,7.0,-0.19999999999999998,0.8800000000000001,0.0832758177716811,2.0,0.0,0.0,0.0,0.0,0.0,0.0
284,AS14.08,2014-03-13,2,6.6,6.92,-0.2,0.8399999999999999,0.08328388422431432,1.4,0.0,0.0,0.0,0.0,0.0,0.0
285,AS14.08,2014-03-14,4,7.4,6.840000000000001,-0.2,0.76,0.08351248324221171,3.6,0.0,41.771,0.0,2.6124,222.6372000766753,40.1902
286,AS14.08,2014-03-15,1,6.4,6.88,-0.04,0.7599999999999999,0.10272847756474265,5.8,0.0,50.2226,0.0,262.10319999999996,974.667400213623,248.541
287,AS14.08,2014-03-16,3,7.0,6.8,0.040000000000000015,0.76,0.10276910871423237,5.6,0.0,64.5676,3.4172,262.10319999999996,1306.7886002685548,364.8786
288,AS14.08,2014-03-17,1,5.4,6.88,-0.29,0.9299999999999999,0.10570602119352908,5.0,0.0,75.8226,3.4172,264.32699999999994,2145.5016002536777,458.7596
289,AS14.08,2014-03-18,1,6.4,6.56,-0.41,0.7699999999999999,0.09013812384184058,5.0,0.0,89.5016,3.4172,264.32699999999994,3581.8426002796173,1853.5464
290,AS14.08,2014-03-19,3,7.0,6.5200000000000005,-0.45,0.7699999999999999,0.0789353517902852,2.8,0.0,57.157999999999994,3.4172,261.71459999999996,3794.7766001228338,1894.0436000000002
291,AS14.08,2014-03-20,1,6.4,6.44,-0.45,0.7299999999999999,0.0556536122477839,0.6,0.2,61.5788,3.4172,5.863,3615.8745998027807,1816.7402000000002
292,AS14.08,2014-03-21,2,6.6,6.44,-0.37,0.7699999999999999,0.0504925747305698,0.2,0.2,56.83579999999999,0.0,5.863,3558.951399642944,1834.2678
293,AS14.08,2014-03-22,1,6.4,6.36,-0.2,0.6399999999999999,0.03270605211980526,1.0,0.2,56.016999999999996,0.0,13.3024,3787.307399600601,1957.4233999999997
294,AS14.08,2014-03-23,4,7.2,6.56,-0.28,0.7599999999999999,0.03604123189916406,1.0,0.2,50.96939999999999,0.0,34.505,3390.089599642563,653.188
295,AS14.08,2014-03-24,2,6.8,6.720000000000001,-0.28,0.7999999999999999,0.0387799246204386,1.0,0.6,401.54200000000003,0.0,115.6434,3303.897999788284,895.0876000000001
296,AS14.08,2014-03-25,4,7.2,6.68,-0.4,0.8,0.035438074528773275,1.0,0.4,399.07419999999996,0.0,114.21679999999999,3163.1793999298097,1104.0826
297,AS14.08,2014-03-26,2,6.5,6.840000000000001,-0.48,0.8399999999999999,0.027312831362097778,1.0,0.4,398.8594,0.0,114.21679999999999,3345.0532000331877,1058.4836
298,AS14.08,2014-03-27,1,6.333333333333333,6.82,-0.45,0.82,0.04342464951289562,1.2,0.4,397.6188,32.2998,106.7594,2843.1564002761843,924.1818
299,AS14.08,2014-03-28,1,6.25,6.806666666666667,-0.37,0.76,0.05638065889455276,2.4,0.4,400.3848,32.2998,90.3668,2696.047200268936,1334.3676
300,AS14.08,2014-03-29,4,7.166666666666667,6.616666666666665,-0.38,0.7,0.05125564622611338,4.8,0.2,50.7904,32.2998,9.2284,2925.850400249482,1186.5676
301,AS14.08,2014-03-30,2,6.8,6.69,-0.2533333333333333,0.7,0.046982887799068465,5.2,0.2,52.62480000000001,32.2998,7.0158000000000005,2852.0180004333497,935.6254000000001
302,AS14.08,2014-03-31,5,7.6,6.609999999999999,-0.13333333333333333,0.6199999999999999,0.05929277106921989,5.0,0.2,51.854,32.2998,7.0158000000000005,2594.707800221634,948.6702000000001
303,AS14.08,2014-04-01,4,7.2,6.83,-0.08333333333333333,0.7599999999999999,0.057179422809034784,4.0,0.2,52.791599999999995,0.0,7.617000000000002,2613.745199966049,957.4198
304,AS14.08,2014-04-02,2,6.6,7.003333333333333,-0.2833333333333333,0.8599999999999998,0.052247893453970205,2.8,0.2,53.352,0.0,3.408,2479.7540000305175,651.546
305,AS14.08,2014-04-03,3,7.0,7.073333333333333,-0.31333333333333335,0.9199999999999999,0.05059385051662456,0.4,0.0,53.2932,0.0,7.4372,2405.7324001159664,518.3962
306,AS14.08,2014-04-04,4,7.5,7.039999999999999,-0.28,0.9866666666666666,0.061358603518596545,0.0,0.0,62.485800000000005,0.0,17.5526,3087.6609997413634,581.0672000000001
307,AS14.08,2014-04-05,4,7.4,7.18,-0.23000000000000004,1.1166666666666667,0.0518939823973969,0.0,0.4,60.7644,0.0,19.3656,3313.695400124741,808.4472
308,AS14.08,2014-04-06,5,7.6,7.140000000000001,-0.19000000000000003,1.1166666666666667,0.06178988031668192,0.0,0.4,59.96360000000001,0.0,19.97,3282.3192001853945,843.667
309,AS14.08,2014-04-07,3,7.0,7.220000000000001,0.009999999999999976,1.1666666666666665,0.050775156457380365,0.0,0.4,54.88500000000001,0.0,21.58,2852.09680013504,755.367
310,AS14.08,2014-04-08,2,6.5,7.3,0.08999999999999998,1.2066666666666666,0.06961187374453336,1.2,0.6,58.4342,0.0,17.5508,3784.879199697495,964.8326000000001
