,id,date,mood_class,average_mood,average_arousal,average_valence,average_activity,total_screen,total_sms,total_calls,total_built_in,total_communication,total_other,group,total_professional,total_recreation,total_convenience
143,AS14.05,2014-03-25,1,5.333333333333333,-1.0,0.3333333333333333,0.0409668880042286,9523.143001079556,1.0,0.0,115.586,5931.508999999999,410.905,5.0,0.0,2687.957,495.038
144,AS14.05,2014-03-26,1,5.5,-0.5,0.25,0.0392365091937256,8523.028999567037,1.0,0.0,176.916,7550.9,217.99,5.0,0.0,715.528,0.0
145,AS14.05,2014-03-27,1,5.8,-0.6,0.2,0.0771758602536093,11263.526001691816,1.0,1.0,620.8580000000001,8743.153,244.999,5.0,0.0,1137.204,26.285
146,AS14.05,2014-03-28,1,6.2,0.0,0.6,0.0453245831682896,4806.280000209808,0.0,1.0,308.83,3767.675,111.722,5.0,0.0,4474.42,17.071
147,AS14.05,2014-03-29,1,6.4,-0.4,1.0,0.1044231818505304,2506.7190003395085,1.0,3.0,473.51,1584.7800000000002,123.924,5.0,0.0,345.24200000000013,47.14
148,AS14.05,2014-03-30,1,6.2,-0.8,0.8,0.0749195096161263,4132.284999370574,0.0,4.0,194.232,3235.621,149.338,5.0,0.0,360.442,95.895
149,AS14.05,2014-03-31,2,6.8,-0.4,1.0,0.0553413217689974,1278.2409992218008,0.0,2.0,110.37700000000002,581.754,377.75,5.0,0.0,1269.7139999999995,66.526
150,AS14.05,2014-04-01,2,7.0,0.0,1.0,0.0781259856149499,4642.274999380113,0.0,0.0,459.605,2799.097,121.167,5.0,0.0,1275.554,19.131
151,AS14.05,2014-04-02,2,7.0,-0.2,1.0,0.0731261412742346,3362.5429990291605,0.0,0.0,388.5299999999999,1747.588,288.34299999999996,5.0,0.0,960.305,10.106000000000002
152,AS14.05,2014-04-03,3,7.2,-1.0,0.8,0.052751485335188,4592.450999021527,0.0,0.0,707.5649999999999,3026.877000000001,86.589,5.0,0.0,896.674,0.0
153,AS14.05,2014-04-04,2,7.0,-0.8,1.0,0.0414565235748597,9140.195000648506,0.0,3.0,1581.809,6527.512000000001,486.27600000000007,5.0,0.0,510.322,22.511000000000003
154,AS14.05,2014-04-05,4,7.5,0.0,1.0,0.0692884641440739,2489.053000926971,0.0,1.0,279.144,1322.7230000000002,575.996,5.0,0.0,217.571,0.0
155,AS14.05,2014-04-06,2,6.8,-0.4,1.0,0.0773626381532749,4267.385000228884,0.0,2.0,229.397,3604.419000000001,65.893,5.0,0.0,893.7020000000001,72.99799999999999
156,AS14.05,2014-04-07,2,6.75,-0.25,0.75,0.0668586944189719,5002.378999710086,0.0,1.0,471.083,4020.034000000001,124.172,5.0,0.0,348.51300000000003,32.203
157,AS14.05,2014-04-08,2,6.75,0.25,0.0,0.0851247802588242,2492.819001436233,0.0,1.0,271.83700000000005,1472.667,659.814,5.0,0.0,2000.842,0.0
158,AS14.05,2014-04-09,2,7.0,0.25,0.75,0.1536189527904702,7907.565998554235,0.0,1.0,498.626,6228.592000000001,231.483,5.0,0.0,938.6149999999999,4.016
159,AS14.05,2014-04-10,3,7.2,0.8,1.0,0.0133471201432325,3369.278000116349,0.0,1.0,489.721,2104.748000000001,1896.158,5.0,0.0,1137.549,4.033
160,AS14.05,2014-04-11,2,7.0,0.2,0.6,0.0946152502759936,5875.098001003268,0.0,0.0,1013.046,4781.4,100.988,5.0,21.127,624.2339999999998,5.04
161,AS14.05,2014-04-12,2,7.0,-1.4,1.0,0.0492988572542673,9284.78499865532,3.0,0.0,374.4920000000001,7058.308999999999,251.231,5.0,0.0,1298.625,38.441
162,AS14.05,2014-04-13,4,7.5,0.3333333333333333,1.0,0.1141273834439366,2350.6080005168906,0.0,13.0,618.1540000000001,1668.6410000000003,141.63,5.0,0.0,400.597,0.0
163,AS14.05,2014-04-14,1,6.4,-1.2,0.4,0.1017234451157769,4047.472999811173,0.0,0.0,624.276,1498.6579999999997,395.02099999999996,5.0,0.0,1530.608,74.099
164,AS14.05,2014-04-15,2,7.0,0.2,0.8,0.0572965488566125,7540.287000894546,0.0,0.0,389.689,4296.6900000000005,814.703,5.0,0.0,2164.184,11.224
165,AS14.05,2014-04-16,3,7.2,-0.6,0.8,0.1056494311461758,1779.0359995365131,0.0,0.0,224.474,1065.002,126.471,5.0,0.0,697.596,23.194
166,AS14.05,2014-04-17,2,6.6,0.4,0.6,0.1150384556225269,5463.500999689105,0.0,0.0,582.4359999999999,4081.767,126.879,5.0,0.0,1271.091,40.364
167,AS14.05,2014-04-18,4,7.5,0.25,1.0,0.1151674072246059,5954.957000970837,1.0,1.0,1123.99,4169.94,462.125,5.0,0.0,1708.0229999999997,3.028
168,AS14.05,2014-04-19,3,7.2,-0.8,0.8,0.0608869898356053,2441.471001625062,0.0,2.0,116.467,1140.55,218.34,5.0,0.0,948.185,14.285
169,AS14.05,2014-04-20,3,7.2,-1.2,1.0,0.0353829927419272,7613.729999780657,0.0,0.0,372.859,4990.249,226.731,5.0,0.0,2090.799,109.92
170,AS14.05,2014-04-21,3,7.2,-0.6,1.0,0.1017774580611163,7826.857999801641,0.0,0.0,433.548,5939.195999999999,117.965,5.0,0.0,1014.294,220.058
171,AS14.05,2014-04-22,3,7.2,0.4,1.0,0.062847979755621,4750.197001934053,1.0,1.0,525.8,2224.006,249.683,5.0,0.0,1731.554,12.18
172,AS14.05,2014-04-23,3,7.2,-1.0,1.0,0.0809468968896285,4737.818998575209,1.0,0.0,244.856,3439.812999999999,189.44400000000002,5.0,0.0,1854.156,0.0
173,AS14.05,2014-04-24,3,7.2,-0.75,1.0,0.0393710661860602,5063.664000511169,0.0,0.0,440.236,3924.221000000001,107.43700000000001,5.0,0.0,643.041,10.037
174,AS14.05,2014-04-25,3,7.2,-1.2,1.0,0.049052721518388,5750.14400267601,0.0,3.0,1591.018,3506.227,284.178,5.0,0.0,2100.209,35.265
175,AS14.05,2014-04-26,5,7.8,-0.8,1.0,0.2001663609420597,5481.505000352858,1.0,2.0,688.9739999999999,3364.003,162.72799999999995,5.0,0.0,1880.0339999999997,72.459
176,AS14.05,2014-04-27,4,7.4,-0.6,1.0,0.0188224828959679,3046.840000867844,0.0,0.0,130.072,3169.602,217.575,5.0,0.0,753.1080000000001,78.758
177,AS14.05,2014-04-28,2,7.0,-0.6,1.0,0.0103046275291194,6057.330000400541,0.0,1.0,427.95400000000006,4711.91,229.613,5.0,0.0,1244.2440000000001,3.01
178,AS14.05,2014-04-29,2,6.8,0.4,0.8,0.0411650971467409,3830.345998764038,0.0,0.0,0.0,2739.9150000000004,316.692,5.0,0.0,2930.3,10.124
179,AS14.05,2014-04-30,2,7.0,-0.6,1.0,0.0616085178227265,3712.8329997062674,0.0,0.0,31.581,2949.287,267.58799999999997,5.0,0.0,448.73900000000003,10.068
180,AS14.05,2014-05-01,2,6.8,-0.2,1.0,0.0252922751060056,5083.854998826981,0.0,0.0,343.089,4160.491999999999,139.33800000000002,5.0,0.0,585.659,0.0
181,AS14.05,2014-05-02,2,7.0,-0.2,1.0,0.006817240295425,12600.60599923134,7.0,0.0,3161.149,7488.641,569.232,5.0,0.0,1283.482,42.229
182,AS14.05,2014-05-03,2,6.75,0.25,1.0,0.0544708514885384,3715.250999212267,5.0,1.0,489.999,2458.414,273.61199999999997,5.0,0.0,882.4759999999999,9.075
183,AS14.05,2014-05-04,2,7.0,0.25,1.0,0.0725803349308499,4132.476999044419,0.0,2.0,177.708,3289.885,214.124,5.0,0.0,341.639,26.158
184,AS14.05,2014-05-05,1,6.333333333333333,-0.3333333333333333,1.0,0.0024906600249066,49.03300023078917,0.0,0.0,0.0,32.771,10.221,5.0,0.0,5.155,0.0
185,AS14.06,2014-03-24,2,7.0,-1.0,0.0,0.043431899641577,2508.2549996376047,0.0,3.0,43.495,1100.514,220.348,6.0,0.0,1365.6740000000002,0.0
186,AS14.06,2014-03-25,2,7.0,-0.2,0.6,0.1377085877085877,7729.77000069618,0.0,0.0,116.887,3930.897000000001,112.22,6.0,276.93800000000005,3874.701,0.0
187,AS14.06,2014-03-26,5,8.0,0.5,1.5,0.135562652965878,7892.531001091003,0.0,2.0,212.512,3234.5,60.047,6.0,35.692,5094.61,564.176
188,AS14.06,2014-03-27,2,7.0,0.25,0.25,0.1323286052009455,8167.157000541684,0.0,1.0,523.6959999999999,4045.84,55.648,6.0,0.0,3534.797,0.0
189,AS14.06,2014-03-28,4,7.6,-0.2,0.8,0.1714707942000329,6928.638001918794,1.0,0.0,42.311,3588.1910000000003,367.836,6.0,42.263,5413.099,80.015
190,AS14.06,2014-03-29,5,7.8,0.0,1.0,0.1115808823529411,3907.130999803545,0.0,0.0,32.411,1881.483,101.467,6.0,0.0,2044.0779999999997,0.0
191,AS14.06,2014-03-30,5,7.8,0.0,0.8,0.2112978524743231,8933.720999002451,4.0,1.0,1874.664,549.8459999999999,44.391,6.0,0.0,6516.315,4.859
192,AS14.06,2014-03-31,2,7.0,-0.2,0.4,0.1606054568913174,7504.32200050354,0.0,1.0,2017.195,2061.095,49.306,6.0,27.522,5116.227000000001,0.0
193,AS14.06,2014-04-01,5,7.75,0.0,0.75,0.2258536234024724,8370.869999647139,0.0,3.0,1351.4840000000002,4034.721,56.761,6.0,0.0,3866.594,0.0
194,AS14.06,2014-04-02,2,6.8,-0.6,0.4,0.1625525210084034,9183.50400090218,0.0,4.0,597.655,4435.702,58.694,6.0,167.0,4264.204,22.122
195,AS14.06,2014-04-03,3,7.2,0.0,0.4,0.2095738980962975,7130.967000246046,0.0,2.0,509.24,3895.875000000001,54.772,6.0,0.0,3201.3149999999996,167.515
196,AS14.06,2014-04-04,2,7.0,-0.4,0.2,0.1495238095238096,9345.66300010681,0.0,0.0,859.8790000000001,3580.079,41.732,6.0,0.0,5966.402,549.962
197,AS14.06,2014-04-05,2,7.0,-0.4,0.8,0.2922739018087855,4097.588000059133,0.0,2.0,537.624,1395.313,81.583,6.0,0.0,3196.814,119.68
198,AS14.06,2014-04-06,2,7.0,-1.0,0.4,0.0204257246376811,5300.54499936104,0.0,1.0,760.537,886.779,76.721,6.0,0.0,3575.7059999999997,0.0
199,AS14.06,2014-04-07,1,6.2,-0.6,0.0,0.1949472096530919,6208.289999485021,0.0,3.0,402.886,3437.3749999999995,43.457,6.0,0.0,2856.288,37.449
200,AS14.06,2014-04-08,2,6.6,-0.2,0.0,0.1749485596707819,8079.531998872757,1.0,4.0,2506.4260000000004,3951.154,61.25599999999999,6.0,172.81699999999998,3738.326,4.01
201,AS14.06,2014-04-09,4,7.4,0.4,0.8,0.1030959752321981,9689.76699995995,0.0,1.0,1589.932,4194.89,60.772,6.0,473.817,6300.624,248.62300000000002
202,AS14.06,2014-04-10,4,7.6,-0.2,0.8,0.2242842451665981,7552.356999874117,4.0,1.0,776.309,3493.525,57.60600000000001,6.0,0.0,4068.3100000000004,916.932
203,AS14.06,2014-04-11,5,7.8,-0.2,1.0,0.2059167095645366,6816.561999559404,0.0,0.0,48.418000000000006,2938.318,61.621,6.0,90.136,9584.076,100.72
204,AS14.06,2014-04-12,5,8.2,0.4,1.0,0.2339122315592904,4206.082000732421,0.0,0.0,257.65500000000003,682.347,90.893,6.0,0.0,3082.635,86.968
205,AS14.06,2014-04-13,2,6.5,-1.5,0.25,0.3447415329768271,7659.935000181202,0.0,2.0,1229.583,4051.383,55.635,6.0,0.0,2860.584,404.989
206,AS14.06,2014-04-14,4,7.25,-0.25,0.75,0.1787429378531074,4463.4839992523175,0.0,2.0,1113.333,2002.915,38.558,6.0,29.434,1272.6160000000002,0.0
207,AS14.06,2014-04-15,2,7.0,-0.4,0.6,0.2005636070853461,6740.17999982834,1.0,5.0,1489.2960000000005,3870.255,58.973,6.0,71.646,3871.3280000000004,30.258000000000003
208,AS14.06,2014-04-16,4,7.6,0.0,0.4,0.1450650848574723,15929.543998718264,0.0,1.0,1915.677,6571.259,65.859,6.0,18.5,6046.106,80.631
209,AS14.06,2014-04-17,2,6.8,0.2,0.6,0.151670692431562,12332.707000970844,0.0,1.0,621.9739999999999,4482.571000000001,1444.059,6.0,297.992,5991.277,37.3
210,AS14.06,2014-04-18,1,6.25,-1.0,0.5,0.1462154754374868,7052.253001213076,0.0,3.0,714.672,3474.7570000000005,57.885,6.0,10.072,2971.3639999999996,331.92999999999995
211,AS14.06,2014-04-19,2,6.8,0.2,0.6,0.0982638888888889,5234.9790008068085,0.0,4.0,596.8720000000001,3080.5990000000006,61.891,6.0,0.0,1377.373,116.222
212,AS14.06,2014-04-20,5,8.2,0.6,0.8,0.0296575670498084,5498.4280004501325,0.0,0.0,105.115,1344.6159999999998,52.714,6.0,0.0,4198.407999999999,0.0
213,AS14.06,2014-04-21,2,7.0,0.2,0.6,0.0782393726721457,7144.265999794008,0.0,1.0,36.102,2974.157,60.81099999999999,6.0,0.0,4721.701999999999,143.069
214,AS14.06,2014-04-22,2,6.6,-0.4,0.6,0.1444977991196478,15079.281998634337,1.0,6.0,1639.879,7600.51,72.462,6.0,43.966,5545.305,230.95
215,AS14.06,2014-04-23,2,7.0,0.0,0.8,0.1337273553358795,9755.811999559404,0.0,4.0,355.76699999999994,5508.011999999999,138.344,6.0,102.875,4837.293,218.445
216,AS14.06,2014-04-24,5,7.75,-0.25,0.75,0.235710512674134,7186.624999284746,3.0,5.0,1067.7869999999998,4002.342,123.409,6.0,4.016,2030.159,223.18599999999998
217,AS14.06,2014-04-25,1,6.4,-1.0,0.4,0.2649999999999999,8179.014999866491,0.0,3.0,808.6880000000001,3095.93,48.46,6.0,59.679,4985.217,255.394
218,AS14.06,2014-04-26,4,7.5,0.0,1.0,0.2065972222222222,6388.543001174927,1.0,10.0,694.78,2761.1749999999997,65.94800000000001,6.0,136.35399999999998,1804.354,924.031
219,AS14.06,2014-04-27,3,7.2,-0.6,1.0,0.0597158394607842,1710.3350005149846,0.0,0.0,0.0,529.021,52.556,6.0,0.0,1062.74,166.64
220,AS14.06,2014-04-28,2,6.75,-0.25,0.5,0.1723244348244349,6545.04800081253,0.0,0.0,50.263,4157.267,29.229000000000003,6.0,31.483000000000004,2688.178,0.0
221,AS14.06,2014-04-29,4,7.25,0.0,1.0,0.1751971158833904,8530.252000808712,0.0,2.0,1423.879,4224.185999999999,40.293,6.0,0.044,6525.639999999999,0.0
222,AS14.06,2014-04-30,2,6.8,-0.6,0.6,0.1088842775157705,8637.355999231337,0.0,1.0,788.8109999999999,3771.92,42.517,6.0,92.167,4009.1040000000003,63.787
223,AS14.06,2014-05-01,5,8.0,0.0,1.0,0.3267268445839875,3277.344000101089,0.0,2.0,290.615,1144.89,43.191,6.0,11.035,2883.0989999999993,276.651
224,AS14.06,2014-05-02,3,7.2,-0.75,1.0,0.1852636534839924,6839.912998199465,0.0,4.0,915.9829999999998,2552.237,37.36,6.0,0.0,3078.68,270.474
225,AS14.06,2014-05-03,1,6.25,-0.75,0.0,0.2202587145969498,1446.6239998340611,0.0,0.0,4.009,995.1070000000002,75.887,6.0,123.711,729.356,0.0
226,AS14.06,2014-05-04,4,7.6,-0.8,0.75,0.1670905571530938,3883.250999450685,0.0,0.0,366.025,1572.977,229.42399999999998,6.0,0.0,1703.279,4.015
227,AS14.06,2014-05-05,2,7.0,-0.6666666666666666,0.6666666666666666,0.082037037037037,5316.62299990654,0.0,0.0,24.224,2457.729,31.449,6.0,0.0,2745.5860000000002,56.464
228,AS14.07,2014-03-19,2,6.8,-1.0,1.4,0.13670107650634,11526.837001323693,2.0,0.0,1804.64,6479.004999999999,346.032,8.0,0.0,2704.8830000000003,145.957
229,AS14.07,2014-03-20,1,5.25,-0.75,-0.25,0.1328345081537666,10738.88800024986,1.0,0.0,1493.6190000000004,6893.656,87.433,8.0,0.0,2215.377,0.0
230,AS14.07,2014-03-21,2,7.0,0.3333333333333333,1.0,0.16822102639442893,17950.13300013542,0.0,0.0,897.921,3941.176,90.276,8.0,0.0,2642.721,195.822
231,AS14.07,2014-03-22,1,6.0,-0.4,0.0,0.1342130829686014,11019.821000576025,0.0,0.0,525.192,6418.445999999999,472.15200000000004,8.0,0.0,3143.9790000000003,614.246
232,AS14.07,2014-03-23,5,7.75,0.0,1.5,0.1302030595585557,10202.637996912004,0.0,0.0,681.146,7697.431,113.335,8.0,0.0,1399.3310000000001,0.0
233,AS14.07,2014-03-24,5,8.0,0.5,1.0,0.12145758391383393,5517.1549985408765,9.0,4.0,1452.4489999999998,3062.209,188.645,8.0,0.0,1047.15,58.215
234,AS14.07,2014-03-25,5,7.666666666666667,-0.5,1.3333333333333333,0.1343449018025289,12516.447998046866,0.0,4.0,1127.023,7485.306,643.485,8.0,0.0,2987.9719999999998,130.934
235,AS14.07,2014-03-26,2,6.6,0.2,0.6,0.1032937312856176,9189.55200004578,4.0,8.0,2381.75,4506.427,103.919,8.0,0.0,1945.212,203.741
236,AS14.07,2014-03-27,2,6.8,0.2,0.4,0.089700247915258,9708.778999090197,8.0,2.0,1945.115,4822.2970000000005,60.27799999999999,8.0,0.0,2513.5600000000004,51.768
237,AS14.07,2014-03-28,5,8.25,0.25,1.5,0.0980998424889587,12984.041001558304,0.0,1.0,2655.327,4794.411,536.841,8.0,0.0,4080.839,661.319
238,AS14.07,2014-03-29,2,7.0,0.2,1.0,0.0418758535518426,10574.725999832155,5.0,0.0,1742.942,1932.913,378.55000000000007,8.0,0.0,6840.198,307.75199999999995
239,AS14.07,2014-03-30,1,6.2,0.2,0.0,0.0625734602553756,8739.792000055313,1.0,2.0,1742.201999999999,4133.703,71.024,8.0,0.0,1867.962,266.05
240,AS14.07,2014-03-31,1,4.333333333333333,-1.0,0.0,0.0513660767337238,13187.446000099182,1.0,5.0,1666.65,4982.926,48.167,8.0,0.0,6109.054,207.856
241,AS14.07,2014-04-01,2,6.6,-1.0,0.8,0.0807622580241118,14699.699999332432,8.0,3.0,1262.832,7405.548999999999,55.382,8.0,0.0,5820.241,0.0
242,AS14.07,2014-04-02,1,5.5,-1.25,0.25,0.1561874532182018,13329.964998483656,4.0,13.0,3917.305,4219.393999999999,105.003,8.0,0.0,2670.463,711.4649999999999
243,AS14.07,2014-04-03,1,6.2,-0.4,0.2,0.0902634767947734,8073.050000190733,0.0,5.0,1054.542,4238.5650000000005,45.366,8.0,0.0,4585.491,265.369
244,AS14.07,2014-04-04,2,6.5,-0.75,0.0,0.049630376344086,10023.579001665106,2.0,7.0,847.6570000000002,4951.592,382.156,8.0,0.0,2987.514,414.599
245,AS14.07,2014-04-05,1,6.0,0.0,0.6666666666666666,0.2313065813088305,5377.287999629977,5.0,9.0,1983.907,1377.754,119.3,8.0,0.0,1607.826,149.298
246,AS14.07,2014-04-06,2,6.75,-0.75,1.0,0.0563157634848811,7656.606000900269,3.0,2.0,882.906,2782.046,110.165,8.0,0.0,4001.492,1.002
247,AS14.07,2014-04-07,1,5.4,-0.6,0.2,0.0805241620390383,16856.01399946213,1.0,0.0,1957.102,5549.669,233.405,8.0,0.0,9687.701000000001,0.0
248,AS14.07,2014-04-08,2,6.8,-0.4,0.6,0.07680102095483,9726.615999460217,0.0,1.0,863.043,7209.865,593.076,8.0,0.0,1334.4679999999998,0.0
249,AS14.07,2014-04-09,1,6.4,-1.0,0.6,0.0707902001380262,13731.390999317173,2.0,2.0,828.236,2320.953,115.867,8.0,0.0,1825.779,6.038
250,AS14.07,2014-04-10,1,6.2,0.4,0.0,0.0989583333333333,5612.331000804908,4.0,6.0,790.477,1210.962,41.149,8.0,0.0,3556.874,22.179
251,AS14.07,2014-04-11,1,3.5,0.5,-1.0,0.0686828898225957,2235.206001043319,1.0,0.0,409.214,1436.89,40.111,8.0,0.0,90.485,255.401
252,AS14.07,2014-04-12,1,6.4,0.0,0.75,0.1531338017300584,14799.42600035668,10.0,2.0,1581.2989999999995,5361.81,249.425,8.0,0.0,7038.460000000001,478.41600000000005
253,AS14.07,2014-04-13,2,6.5,-0.25,1.0,0.0163194444444444,8132.0510020256115,0.0,5.0,728.6560000000001,2883.7540000000004,42.219,8.0,0.0,2949.9750000000004,0.0
254,AS14.07,2014-04-14,1,6.2,-0.2,0.4,0.0333537581699346,4822.974000215534,1.0,2.0,862.117,2134.432,91.556,8.0,0.0,3264.32,0.0
255,AS14.07,2014-04-15,1,6.0,-0.75,0.5,0.0196233378043152,8726.610999822618,0.0,0.0,459.628,5490.562,72.477,8.0,0.0,2701.3160000000003,0.0
256,AS14.07,2014-04-16,1,4.75,-1.25,0.0,0.1059560203611005,9003.359000205992,8.0,2.0,1951.928,5813.764,426.87,8.0,0.0,1015.531,33.254
257,AS14.07,2014-04-17,1,3.8,-1.2,-0.4,0.1180908662900188,7809.418999671931,0.0,1.0,1242.158,3915.546,75.227,8.0,0.0,2608.799,0.0
258,AS14.07,2014-04-18,1,5.2,-1.0,-0.4,0.0472701149425287,6566.541000366214,2.0,1.0,906.605,3556.0199999999995,142.871,8.0,0.0,1653.6419999999998,0.0
259,AS14.07,2014-04-19,2,7.0,0.25,0.75,0.0031254706183548,2050.995000600815,0.0,0.0,219.009,1084.321,94.744,8.0,0.0,523.2660000000001,0.0
260,AS14.07,2014-04-20,1,3.0,-2.0,-1.0,0.0868055555555555,6713.023000955578,0.0,0.0,99.644,2081.821,94.38900000000001,8.0,0.0,864.244,0.0
261,AS14.07,2014-04-21,2,6.6,-0.4,0.8,0.0617854683195592,9218.660998582844,0.0,0.0,1062.679,5514.1990000000005,174.78300000000002,8.0,0.0,5110.82,734.992
262,AS14.07,2014-04-22,1,6.0,-0.2,0.4,0.0909901819923371,5708.751999616626,2.0,0.0,1053.466,2729.9940000000006,120.341,8.0,0.0,1769.214,0.0
263,AS14.07,2014-04-23,1,6.0,-0.6666666666666666,0.0,0.0753735365199268,11782.639000177383,0.0,5.0,1455.674,7785.343000000001,564.297,8.0,0.0,1893.0439999999999,81.312
264,AS14.07,2014-04-24,1,5.6,-0.6,0.4,0.157986111111111,3173.6349997520447,1.0,3.0,446.687,3558.8120000000004,166.793,8.0,0.0,214.721,1.003
265,AS14.07,2014-04-25,1,3.333333333333333,0.3333333333333333,-0.6666666666666666,0.0760416666666666,5443.733000278473,0.0,6.0,830.739,2063.5980000000004,26.148000000000003,8.0,0.0,2252.103,0.0
266,AS14.07,2014-04-26,1,5.4,-0.4,-0.2,0.0189157390698018,7633.689001798637,0.0,0.0,879.059,4805.511,629.97,8.0,0.0,1265.408,0.0
267,AS14.07,2014-04-27,1,6.0,-0.6,0.4,0.0134077528240234,9327.362001657482,1.0,1.0,591.766,4909.536,233.21299999999994,8.0,0.0,2275.0159999999996,0.0
268,AS14.07,2014-04-28,2,6.75,0.25,0.75,0.0944896708683473,14356.782003402706,3.0,9.0,3413.083,7304.384999999999,620.1489999999999,8.0,0.0,2834.751,8.213999999999999
269,AS14.07,2014-04-29,1,5.0,-2.0,0.0,0.1346382476724498,6649.512000322342,9.0,1.0,2796.391,6168.858,227.464,8.0,0.0,1818.0590000000002,0.0
270,AS14.07,2014-04-30,1,5.0,-2.0,0.5,0.0241479188161226,7197.648000955588,0.0,0.0,2430.941,10321.694,1037.847,8.0,0.0,1855.733,0.0
271,AS14.07,2014-05-01,1,5.0,-1.6666666666666667,-0.3333333333333333,0.1035845268365024,5441.058000802992,0.0,0.0,474.879,4111.216999999999,130.70499999999998,8.0,0.0,1249.495,0.0
272,AS14.07,2014-05-02,1,6.2,-0.6,0.6,0.0591046422012331,5961.156999111181,0.0,0.0,1964.09,6094.439000000001,539.134,8.0,0.0,994.94,0.0
273,AS14.07,2014-05-03,1,5.666666666666667,-0.6666666666666666,0.0,0.0756944444444444,1797.8099997043612,0.0,1.0,290.056,294.107,37.375,8.0,0.0,1175.578,0.0
274,AS14.07,2014-05-04,5,8.0,-1.0,1.0,0.0822916666666667,2201.717000484466,0.0,0.0,529.4329999999999,2160.107,9.085,8.0,0.0,404.96299999999997,0.0
275,AS14.07,2014-05-05,1,5.5,-1.5,0.5,0.08013738635145615,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
276,AS14.08,2014-03-05,1,6.333333333333333,0.0,0.3333333333333333,0.08013738635145615,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
277,AS14.08,2014-03-06,3,7.2,-0.6,0.6,0.08013738635145615,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
278,AS14.08,2014-03-07,4,7.4,0.6,1.2,0.08013738635145615,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
279,AS14.08,2014-03-08,2,7.0,0.0,1.0,0.08013738635145615,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
280,AS14.08,2014-03-09,3,7.2,-1.0,1.2,0.08013738635145615,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
281,AS14.08,2014-03-10,2,6.8,-1.0,0.6,0.08013738635145615,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
282,AS14.08,2014-03-11,2,6.6,0.4,0.4,0.08013738635145615,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
283,AS14.08,2014-03-12,2,7.0,0.6,1.0,0.08013738635145615,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
284,AS14.08,2014-03-13,2,6.6,0.0,0.6,0.08419066609826559,825.9980003833765,11.0,0.0,169.21199999999996,287.188,208.855,9.0,0.0,200.951,13.062
285,AS14.08,2014-03-14,4,7.4,-0.2,1.2,0.09671063962114977,3377.382000684738,11.0,0.0,592.733,382.769,222.50500000000002,9.0,0.0,861.507,1297.454
286,AS14.08,2014-03-15,1,6.4,-0.6,0.6,0.0860299272028625,1200.8120002746596,3.0,0.0,68.456,382.204,71.725,9.0,17.086,659.2780000000001,0.0
287,AS14.08,2014-03-16,2,7.0,-1.25,1.25,0.09211128951482571,2440.102999925614,0.0,0.0,149.23,1753.462,56.275,9.0,0.0,469.405,11.119
288,AS14.08,2014-03-17,1,5.4,0.0,0.2,0.0055555555555555,1418.689000129699,0.0,0.0,56.584,5763.016,68.395,9.0,0.0,6973.934,0.0
289,AS14.08,2014-03-18,1,6.4,-0.2,0.6,0.0284913617819378,1318.1699995994568,0.0,0.0,5.92,716.896,47.137,9.0,0.0,546.2270000000001,0.0
290,AS14.08,2014-03-19,2,7.0,-0.2,1.0,0.0630171632209882,1827.459999084472,0.0,1.0,49.837,1011.71,64.362,9.0,0.0,681.708,18.196
291,AS14.08,2014-03-20,1,6.4,-0.2,0.8,0.0575238776758922,1096.5499994754791,1.0,0.0,4862.881,279.44,48.01,9.0,0.0,669.326,0.0
292,AS14.08,2014-03-21,2,6.6,-0.4,0.6,0.0089423023646526,2857.9249997138977,4.0,0.0,215.864,2477.42,52.181,9.0,0.0,1085.183,48.316
293,AS14.08,2014-03-22,1,6.4,-0.4,0.8,0.0222314544523495,866.5940003395077,0.0,0.0,10.557,4329.022,43.157,9.0,0.0,452.757,106.013
294,AS14.08,2014-03-23,3,7.2,-0.2,0.8,0.0421848253883105,1374.581000328064,0.0,2.0,86.199,372.317,4065.138,9.0,0.0,1612.9349999999995,405.692
295,AS14.08,2014-03-24,2,6.8,-0.8,1.0,0.0463079127626616,1967.9929997920997,0.0,0.0,14.427,194.055,52.023,9.0,0.0,1700.2120000000002,11.063
296,AS14.08,2014-03-25,3,7.2,-0.6,1.0,0.0168976618425147,726.2829999923707,1.0,0.0,73.604,1469.956,46.93600000000001,9.0,0.0,530.451,0.0
297,AS14.08,2014-03-26,2,6.5,-0.25,0.5,0.0895013931186418,1818.4510009288792,5.0,0.0,330.846,895.0110000000001,45.978,9.0,161.499,526.073,11.029
298,AS14.08,2014-03-27,1,6.333333333333333,0.0,0.5,0.0870115013606352,2483.2820003032693,6.0,0.0,128.185,1976.788,415.661,9.0,0.0,2145.012,24.05
