,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_screen,last_5day_total_sms,last_5day_total_calls,last_5day_total_built_in,last_5day_total_communication,last_5day_total_entertainment,last_5day_total_finance,last_5day_total_game,last_5day_total_office,last_5day_total_other,last_5day_total_social,last_5day_total_travel,last_5day_total_unknown,last_5day_total_utilities,last_5day_total_weather
306,AS14.08,2014-04-04,8,7.5,7.039999999999999,-0.28,0.9866666666666666,0.061358603518596545,1611.8561997413638,0.0,0.0,22.302,1449.5162,26.288599999999995,0.0,0.0,0.0,62.485800000000005,581.0671999999998,0.0,0.0,17.5526,0.0
307,AS14.08,2014-04-05,8,7.4,7.18,-0.23000000000000004,1.1166666666666667,0.0518939823973969,1708.979200124741,0.0,0.4,53.976200000000006,1578.4276,26.288599999999995,0.0,0.0,0.0,60.7644,808.4471999999998,0.0,0.0,19.3656,0.0
308,AS14.08,2014-04-06,8,7.6,7.140000000000001,-0.19000000000000003,1.1166666666666667,0.06178988031668192,1721.9606001853947,0.0,0.4,55.094600000000014,1522.7252,37.6334,0.0,0.0,0.0,59.96360000000001,843.6669999999998,0.0,0.0,19.97,0.0
309,AS14.08,2014-04-07,6,7.0,7.220000000000001,0.009999999999999976,1.1666666666666665,0.050775156457380365,1566.2784001350406,0.0,0.4,63.27460000000001,1264.3996000000002,21.418799999999997,0.0,0.0,0.0,54.88500000000001,755.367,0.0,0.0,21.58,0.0
310,AS14.08,2014-04-08,6,6.5,7.3,0.08999999999999998,1.2066666666666666,0.06961187374453336,2315.327199697495,1.2,0.6,129.6022,1378.2848000000001,91.2672,0.0,0.0,0.0,58.4342,963.427,0.0,1.4056,17.5508,0.0
311,AS14.08,2014-04-09,6,6.25,7.2,0.03999999999999998,1.0399999999999998,0.0654879550626678,2260.7010001182557,1.2,0.6,135.88160000000002,1219.7574,109.90060000000001,0.0,0.0,0.0,48.3334,1027.4418,0.0,1.4056,13.6748,0.0
312,AS14.08,2014-04-10,8,7.6,6.95,0.03999999999999998,0.8899999999999999,0.06733641373830099,2488.4794000148772,1.2,0.2,124.75500000000002,1401.0913999999998,109.90060000000001,0.0,0.0,0.0,401.4384,1096.9029999999998,0.0,1.4056,13.065000000000001,0.0
313,AS14.08,2014-04-11,8,7.6,6.99,0.23999999999999994,0.9299999999999999,0.08296823800402026,3013.540799999237,1.2,0.2,141.0882,1843.0777999999998,140.6642,0.0,0.0,0.0,408.6122,1145.6534,0.0,1.4056,19.1702,0.0
314,AS14.08,2014-04-12,6,7.0,6.989999999999999,0.36,0.8799999999999999,0.09633930077864342,3070.723400068283,1.2,0.4,137.656,1867.2350000000001,144.88719999999998,0.0,0.0,0.0,411.3562,1237.1542,0.0,1.4056,17.5612,0.0
315,AS14.08,2014-04-13,8,7.6,6.989999999999999,0.36,0.8399999999999999,0.08085016185063916,2335.7262003898622,0.0,0.2,64.55560000000001,1773.8528000000001,71.208,0.0,0.0,0.0,419.20500000000004,1091.3495999999998,0.0,0.0,17.561200000000003,0.0
316,AS14.08,2014-04-14,6,6.6,7.209999999999999,0.41,0.9799999999999999,0.07018592256336913,2238.620800256729,0.0,0.2,52.61220000000001,1591.0786,96.8872,0.0,0.0,0.0,431.76120000000003,1450.4075999999998,0.0,0.0,12.3304,0.0
317,AS14.08,2014-04-15,6,6.4,7.279999999999999,0.4,0.9999999999999998,0.07509328668145152,2442.956000375748,0.0,0.2,47.88260000000001,1623.3962000000001,113.14180000000002,0.0,0.0,9.0482,96.1682,1276.591,0.0,0.0,17.4058,0.0
318,AS14.08,2014-04-16,6,6.6,7.040000000000001,0.0,0.8399999999999999,0.04059681595108576,2200.700600242616,0.0,0.2,92.59060000000002,1404.5354,74.23440000000001,0.0,0.0,9.0482,90.4982,1243.4797999999998,0.0,0.0,7.8892,0.0
319,AS14.08,2014-04-17,6,6.2,6.839999999999999,-0.24,0.8,0.03948917740157878,2229.1690000057233,0.0,0.0,106.65820000000001,1484.6676,72.29659999999998,0.0,0.0,18.708,89.9408,1164.5255999999997,0.0,0.0,13.9652,0.0
320,AS14.08,2014-04-18,6,6.0,6.68,-0.44000000000000006,0.7999999999999999,0.05392000305572671,2727.6367998600012,0.0,0.0,128.94440000000003,1305.5728000000001,101.23999999999998,0.0,0.0,18.708,105.9758,1195.878,222.9734,0.0,14.5728,0.0
321,AS14.08,2014-04-19,8,7.8,6.36,-0.52,0.6799999999999999,0.06276298112635095,2499.166399717332,0.0,0.0,129.10240000000005,1209.4987999999998,56.92739999999999,0.0,0.0,18.708,95.6472,756.8169999999998,222.9734,0.0,13.5642,0.0
322,AS14.08,2014-04-20,6,6.4,6.6,-0.2800000000000001,0.7999999999999999,0.05758294269240871,2285.0169992923743,0.0,0.0,176.1716,991.1939999999998,58.385799999999996,0.0,0.0,9.6598,80.6268,750.9255999999998,222.9734,4.4604,8.690199999999999,0.0
323,AS14.08,2014-04-21,6,6.4,6.6,-0.36,0.8399999999999999,0.0517446298333048,1918.6387993812564,0.0,0.0,571.7702000000002,594.7146,85.85640000000001,0.0,0.0,9.6598,77.0652,1785.5282,222.9734,7.8915999999999995,11.704999999999998,0.0
324,AS14.08,2014-04-22,6,6.0,6.56,-0.44000000000000006,0.7999999999999999,0.0438841504837781,1989.0049993991859,0.0,0.0,565.3382,544.0748,168.8176,0.0,0.0,1.0064,74.261,1847.5469999999998,222.9734,7.8915999999999995,6.232199999999999,0.0
325,AS14.08,2014-04-23,6,5.6,6.5200000000000005,-0.36000000000000004,0.72,0.039927825606362835,1700.96859946251,0.0,0.0,564.9504000000001,499.76059999999995,144.09300000000002,0.0,0.0,1.0064,45.8808,1880.9525999999998,0.0,7.8915999999999995,5.624599999999998,0.0
326,AS14.08,2014-04-24,6,6.666666666666667,6.44,-0.2800000000000001,0.6799999999999999,0.055114633827222356,1824.5519996166236,0.0,0.0,593.9438000000001,673.1308,144.09300000000002,0.0,0.0,1.0064,42.5432,1832.3543999999995,0.0,7.8915999999999995,5.624599999999998,0.0
327,AS14.08,2014-04-25,6,6.333333333333333,6.213333333333333,-0.49333333333333335,0.6399999999999999,0.07291523734014968,1746.5317997455597,0.0,0.0,534.3686,759.223,142.9592,0.0,0.0,1.0064,142.6314,1724.8245999999995,0.0,3.4311999999999996,4.219999999999999,0.0
328,AS14.08,2014-04-26,6,6.0,6.2,-0.25333333333333335,0.6399999999999999,0.07759957089003236,1883.9857999324802,0.0,0.0,94.46020000000001,2812.4982,108.25080000000003,0.0,0.0,33.675200000000004,145.6978,710.4529999999997,0.0,0.0,1.2051999999999985,0.0
329,AS14.08,2014-04-27,6,6.0,6.119999999999999,-0.15333333333333338,0.57,0.08117634284557088,1609.295800113678,0.0,0.0,131.7278,2723.7706,20.798000000000012,0.0,0.0,32.6688,145.268,576.8489999999998,0.0,0.0,0.0,0.0
330,AS14.08,2014-04-28,6,5.8,6.119999999999999,-0.20000000000000004,0.6233333333333333,0.06678232167076256,1691.1284001827244,0.6,0.0,129.874,2705.6528,183.7272,0.0,0.0,32.6688,142.704,548.3365999999999,0.0,0.0,0.0,0.0
331,AS14.08,2014-04-29,6,5.75,6.16,-0.36000000000000004,0.6633333333333332,0.04623759931274242,1553.175000190735,0.6,0.0,124.6842,2521.2246000000005,205.5596,0.0,0.0,32.6688,141.5694,553.5069999999998,0.0,0.0,0.0,0.0
332,AS14.08,2014-04-30,6,6.666666666666667,5.976666666666667,-0.47666666666666674,0.5133333333333332,0.026835646614463804,1565.2170002937319,0.6,0.0,123.69000000000001,2498.523,211.26200000000003,0.0,0.0,32.6688,39.9696,581.4337999999998,0.0,0.0,0.0,0.0
333,AS14.08,2014-05-01,6,7.0,6.043333333333334,-0.5766666666666668,0.5533333333333332,0.028136452091456248,1964.0457999229416,0.6,0.0,112.98679999999999,1066.7208,251.77280000000002,0.0,0.0,0.0,37.2914,523.4791999999998,0.0,0.0,0.0,0.0
334,AS14.08,2014-05-02,8,7.2,6.243333333333334,-0.3966666666666668,0.6633333333333333,0.026163507913160244,2915.2761999130225,0.6,0.0,77.0364,3022.0510000000004,1002.1224,0.0,0.0,0.0,42.8688,564.5337999999999,0.0,0.0,40.5104,0.0
335,AS14.08,2014-05-03,8,7.4,6.483333333333334,-0.31000000000000005,0.7299999999999999,0.06142514202082631,2610.2329999923686,0.0,0.0,62.95619999999999,2912.6986,840.858,0.0,0.0,0.0,45.181200000000004,511.69439999999986,0.0,0.0,41.1448,0.0
336,AS14.08,2014-05-04,6,6.8,6.803333333333333,-0.07000000000000002,0.8099999999999999,0.10133740490199077,2613.932999897001,0.0,0.0,54.757600000000004,3152.6440000000002,819.0256,0.0,0.0,0.0,43.42040000000001,506.77219999999977,0.0,1.2142,49.9876,0.0
337,AS14.08,2014-05-05,6,6.666666666666667,7.013333333333334,-0.06000000000000002,0.96,0.10379369776396315,2602.581599998472,0.0,0.2,82.861,3077.2138000000004,796.744,0.0,0.0,0.0,42.412200000000006,504.21319999999986,0.0,63.565599999999996,49.9876,0.0
343,AS14.09,2014-03-26,8,7.75,6.840000000000001,0.32999999999999996,0.44333333333333336,0.05877260293589701,5603.306400251388,0.4,0.8,173.1002,2532.9890000000005,3621.459,32.1224,0.0,5.953799999999999,117.6702,233.411,133.9856,64.9404,5.952,4.0906
344,AS14.09,2014-03-27,8,7.8,6.99,0.43,0.3933333333333333,0.05747144857058646,6712.145000505448,0.6,0.8,292.32620000000003,2589.809,3883.368,44.392199999999995,0.0,5.732,83.6712,297.1804,133.9856,64.9404,20.7478,4.0906
345,AS14.09,2014-03-28,10,8.25,7.15,0.35,0.41999999999999993,0.050318670792808676,6604.781200170517,0.6,1.0,304.6306000000001,2210.5284,3450.0150000000003,44.392199999999995,0.0,3.0702,73.5894,372.9902,95.5242,87.436,20.5472,6.3658
346,AS14.09,2014-03-29,8,8.0,7.45,0.15,0.57,0.05960769195682984,7266.222000598909,0.4,1.8,346.77400000000006,2101.3662,3176.3866000000003,55.606399999999994,0.0,4.2894,109.0892,428.0674,253.56040000000002,90.87440000000001,34.1308,6.3658
347,AS14.09,2014-03-30,8,7.75,7.6,-0.030000000000000006,0.6699999999999999,0.06023269195682983,7583.620600271226,0.4,2.8,425.7048000000001,2166.6506,3596.1958,44.708,0.0,3.4712000000000005,105.1404,285.20580000000007,234.99099999999999,25.933999999999997,30.6458,6.3658
348,AS14.09,2014-03-31,6,7.0,7.909999999999999,-0.31,0.9099999999999999,0.07748510741576704,7875.040199804307,0.6,3.0,636.983,2381.9078,3434.6396,27.804199999999998,0.0,1.42,99.0274,358.98460000000006,228.49619999999996,25.933999999999997,30.854800000000004,13.013200000000001
349,AS14.09,2014-04-01,8,7.6,7.76,-0.45,0.8,0.07688865884518054,7526.415799665452,0.2,3.0,636.5706,2753.5932000000003,3298.6398,34.9908,0.0,2.0392,99.5466,297.2442,343.77279999999996,25.933999999999997,16.463600000000003,13.013200000000001
350,AS14.09,2014-04-02,6,6.2,7.720000000000001,-0.37,0.76,0.0874442144007361,9279.748600101471,0.2,3.8,1052.282,3647.3678,3653.9519999999998,59.717200000000005,0.0,2.0392,93.04159999999999,218.3404,371.0068,149.3392,17.477800000000002,10.134
351,AS14.09,2014-04-03,8,7.6,7.31,-0.28,0.5599999999999999,0.07976583749441801,7909.488799715042,0.2,3.4,1210.7696,3258.594,2809.3748,48.503,0.0,0.82,59.5472,166.36260000000001,174.253,145.9008,15.1358,16.706799999999998
352,AS14.09,2014-04-04,8,7.25,7.2299999999999995,-0.2,0.48,0.09948805971664024,7630.067799806593,0.2,3.0,1237.4320000000002,2964.2732,2481.9254,67.961,0.0,1.6280000000000001,64.9176,170.51820000000004,444.46679999999986,161.9502,14.487399999999997,16.706799999999998
353,AS14.09,2014-04-05,8,7.5,7.13,-0.15,0.43,0.09230508870214747,7278.738799953459,0.2,3.2,1015.8598000000002,2886.0758,2406.9566,73.1952,35.0038,1.6280000000000001,68.7548,105.4034,499.4671999999999,161.9502,14.292599999999998,6.572799999999999
354,AS14.09,2014-04-06,6,6.8,7.2299999999999995,-0.11000000000000001,0.54,0.09876342203548082,7009.976400232314,0.2,2.6,901.7950000000001,2817.77,2415.0208,53.73879999999999,51.202200000000005,1.0104,74.19239999999999,125.21440000000003,384.1905999999999,161.9502,13.685399999999998,6.572799999999999
355,AS14.09,2014-04-07,6,6.2,7.0699999999999985,-0.19,0.58,0.11056897759103639,5854.888800477982,0.2,1.6,497.90560000000005,2343.5794,2287.4284,39.354400000000005,51.202200000000005,1.8154,71.9228,155.88040000000004,356.75459999999987,16.869,17.1356,11.417599999999998
356,AS14.09,2014-04-08,8,7.2,7.07,-0.32999999999999996,0.58,0.11791666666666663,6202.387600851059,0.2,1.2,272.3464,2731.0448000000006,2337.1434,54.622,51.202200000000005,2.4240000000000004,68.982,209.34620000000004,426.3869999999999,16.869,5.2832,22.9152
357,AS14.09,2014-04-09,6,6.5,6.99,-0.32999999999999996,0.58,0.09902777777777776,5789.558600997925,0.4,0.6,198.55519999999999,2674.3164,3431.2366,67.20219999999999,51.202200000000005,1.8224000000000005,64.0326,174.29540000000003,202.6212,0.8196,5.2832,22.9152
358,AS14.09,2014-04-10,6,6.0,6.840000000000001,-0.13,0.48,0.09064484126984126,5267.649601125718,0.2,0.6,234.32600000000002,2396.8366,3278.9746,62.322199999999995,16.1984,1.8224000000000005,57.6992,146.70800000000003,152.8236,0.8196,4.6658,22.9152
359,AS14.09,2014-04-11,6,6.8,6.540000000000001,0.019999999999999997,0.32999999999999996,0.07359126984126982,4606.348401260377,0.2,0.8,246.99359999999996,1957.7942000000003,3039.8208,62.322199999999995,0.0,1.6200000000000003,46.2372,164.12220000000002,152.8236,16.3512,4.8682,22.9152
360,AS14.09,2014-04-12,6,7.0,6.540000000000001,0.1,0.29,0.0686706349206349,4286.634200620651,0.2,0.8,193.4568,1533.1399999999999,2462.2936,56.730000000000004,0.0,0.8150000000000001,39.5466,112.03660000000002,272.60519999999997,46.193,0.40380000000000005,18.0704
361,AS14.09,2014-04-13,6,6.0,6.7,0.2,0.45,0.06693452380952378,3784.2110002994536,0.2,1.2,158.5342,1338.9994,2360.054,41.4624,0.0,0.2064,37.3526,51.80480000000002,202.9728,46.193,12.223400000000002,0.0
362,AS14.09,2014-04-14,6,5.8,6.459999999999999,0.039999999999999994,0.32999999999999996,0.08408730158730156,3216.4348001956932,0.2,1.2,117.11799999999998,1095.0953999999997,1014.8303999999998,9.424199999999999,0.0,0.0,27.1954,44.93060000000002,207.1926,46.193,12.425,0.0
363,AS14.09,2014-04-15,6,6.0,6.319999999999999,-0.05000000000000001,0.24,0.09392857142857136,2520.452400159835,0.4,0.8,41.2134,789.4055999999998,703.0836,4.7498,0.0,1.0058,26.424400000000002,39.25420000000002,217.5338,46.193,12.425,0.0
364,AS14.09,2014-04-16,6,5.5,6.32,-0.2,0.24000000000000005,0.10556547619047611,2448.7143997669214,0.6,0.8,42.0686,743.1585999999999,727.3322000000001,34.505,0.0,1.0058,24.8024,0.0,217.5338,30.661400000000004,12.021200000000002,0.0
365,AS14.09,2014-04-17,6,7.0,6.0600000000000005,-0.3,0.07,0.08582521645021637,1454.0553999900817,0.6,0.8,43.6912,642.6661999999999,673.0380000000001,29.755200000000002,0.0,1.0058,26.8656,0.0,97.75219999999999,0.0,12.021200000000002,0.0
366,AS14.09,2014-04-18,6,6.6,6.0600000000000005,-0.3,0.06,0.0940276353763195,1328.0324000358578,0.8,0.6,50.010400000000004,563.3301999999998,574.1678,37.0576,0.0,1.0058,22.767,0.0,106.357,30.328200000000002,1.2229999999999999,0.0
367,AS14.09,2014-04-19,8,8.0,6.18,-0.38,0.18,0.08253084933407892,1557.4956001281735,0.8,1.0,73.5912,565.9377999999998,817.1298,53.1014,0.0,15.4762,22.136,7.623400000000022,28.5742,30.328200000000002,1.6235999999999997,0.0
368,AS14.09,2014-04-20,6,6.25,6.62,-0.29,0.41999999999999993,0.08849405279728242,1772.1531999111176,0.6,0.8,61.12600000000001,680.8993999999999,837.4452000000001,53.1014,0.0,15.276000000000002,21.200799999999997,14.918600000000021,108.10740000000001,30.328200000000002,1.6235999999999997,0.0
369,AS14.09,2014-04-21,6,6.5,6.67,-0.29,0.4699999999999999,0.07909537855485818,1496.3900000572205,0.4,0.6,37.39540000000001,611.4149999999997,670.6798000000001,23.3462,0.0,15.276000000000002,18.9454,68.49700000000003,120.373,30.328200000000002,1.6235999999999997,0.0
370,AS14.09,2014-04-22,6,6.6,6.87,-0.39,0.6199999999999999,0.07904036412484375,1548.2603999614716,0.4,1.0,48.71640000000001,572.2029999999997,697.7578000000001,29.923399999999997,0.0,15.276000000000002,16.2908,68.49700000000001,120.373,51.934400000000004,2.0646,0.0
371,AS14.09,2014-04-23,6,6.333333333333333,6.790000000000001,-0.43,0.55,0.0698278441886396,1628.4503997802733,0.2,3.8,205.267,485.77999999999986,852.7452000000001,22.621,0.0,15.276000000000002,9.839,73.79060000000001,111.76820000000001,21.6062,1.0432000000000001,0.0
372,AS14.09,2014-04-24,8,7.2,6.736666666666666,-0.25666666666666665,0.4966666666666666,0.05472425144300138,1740.6767996788026,0.4,3.8,341.39520000000005,535.5049999999999,795.0892,20.842599999999997,0.0,0.8055999999999999,12.1814,71.79420000000002,107.34280000000001,27.6582,0.441,0.0
373,AS14.09,2014-04-25,8,7.25,6.576666666666666,-0.26666666666666666,0.4966666666666667,0.0405009469696969,1514.1487998008724,0.4,4.8,343.4422,443.80199999999985,762.7488,20.842599999999997,0.0,0.0,9.4378,64.49900000000001,13.070400000000001,27.6582,0.441,1.006399999999997
374,AS14.09,2014-04-26,8,8.0,6.776666666666666,-0.21666666666666665,0.6466666666666667,0.05535416666666659,1682.683599901199,0.4,4.8,343.8444,523.0135999999999,916.2844000000001,30.4204,0.0,0.0,14.5404,10.920600000000011,0.8048,41.9102,0.441,3.8195999999999968
375,AS14.09,2014-04-27,6,6.25,7.076666666666666,-0.016666666666666663,0.7466666666666667,0.07434617003366997,1872.5257999420162,0.4,4.4,345.4456,720.0021999999999,886.2119999999999,64.4942,0.0,0.0,19.0276,12.565800000000012,0.8048,20.304000000000002,0.0,8.911999999999997
376,AS14.09,2014-04-28,6,6.6,7.006666666666666,-0.17666666666666667,0.7166666666666666,0.0628466924997097,1350.0462000370026,0.4,1.4,182.57580000000002,552.8177999999998,600.825,64.4942,0.0,0.0,19.0276,7.272200000000012,0.8048,20.304000000000002,0.0,8.911999999999997
377,AS14.09,2014-04-29,6,6.75,7.06,-0.11000000000000001,0.7699999999999999,0.05535350403612652,764.9874001026153,0.0,1.0,20.429400000000022,399.79379999999986,360.7426,50.2288,0.0,0.0,14.274600000000001,1.6452000000000115,0.8048,14.252,0.0,8.911999999999997
378,AS14.09,2014-04-30,6,7.0,6.969999999999999,-0.25,0.6699999999999999,0.04832624872438847,612.2200001716614,0.0,0.0,15.751000000000023,339.19799999999987,276.23359999999997,50.2288,0.0,0.0,12.857600000000001,1.6452000000000115,0.0,14.252,0.0,7.905599999999998
379,AS14.09,2014-05-01,8,7.5,6.919999999999999,-0.4,0.6199999999999999,0.025514247129492146,359.469000005722,0.0,0.0,14.946400000000022,210.34439999999987,80.904,40.650999999999996,0.0,0.0,7.755000000000001,1.6452000000000115,0.0,0.0,0.0,5.092399999999998
380,AS14.09,2014-05-02,8,7.6,6.8199999999999985,-0.45,0.57,0.003811252268602544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,AS14.09,2014-05-03,8,7.75,7.089999999999999,-0.25,0.6799999999999999,0.002782819116757412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,AS14.09,2014-05-04,6,6.6,7.32,-0.2,0.7100000000000001,0.002782819116757412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,AS14.09,2014-05-05,6,6.0,7.290000000000001,-0.06,0.6900000000000001,0.002782819116757412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,AS14.12,2014-04-01,6,6.4,6.540000000000001,0.13999999999999999,0.6799999999999999,0.10182069253227408,6686.2210001468675,0.0,3.6,2779.417,1242.7405999999999,1191.0664000000002,2.2079999999999997,2.206,3.4378,60.5492,2196.8322,174.70340000000002,12.0598,8.4916,0.0
390,AS14.12,2014-04-02,6,6.0,6.42,0.32,0.63,0.10032101618854752,7251.600599908828,0.0,3.6,2899.1513999999997,1642.3766,1299.8474,13.283600000000002,2.9592,3.4378,55.09740000000001,1968.8008000000002,188.3192,12.0598,7.4811999999999985,0.0
391,AS14.12,2014-04-03,6,5.4,6.2700000000000005,0.24,0.5466666666666666,0.10729532222189608,7799.086799955365,0.0,2.4,2096.71,1598.2358,679.358,38.9832,2.9592,82.93820000000001,55.071600000000004,1772.4006000000002,193.4612,12.0598,4.647399999999999,0.0
392,AS14.12,2014-04-04,6,6.5,6.0,0.12000000000000002,0.3466666666666667,0.11354856230456438,7820.456400442122,0.0,2.0,1264.5808000000002,1886.7772,718.1074,65.7072,2.9592,252.54360000000003,52.8562,2381.6392,247.9948,0.0,3.023399999999999,0.0
393,AS14.12,2014-04-05,6,6.2,6.14,0.31,0.43,0.13130400654435054,8684.686000061034,0.6,3.4,1351.2508,1977.6263999999999,695.262,65.7072,2.9592,357.571,51.22240000000001,2665.1150000000002,585.8182,0.0,0.0,0.0
394,AS14.12,2014-04-06,6,6.25,6.1,0.23000000000000004,0.43,0.14685437121710082,8888.904200220106,0.8,3.8,1483.0798,1893.373,903.307,71.42139999999999,1.5550000000000002,354.13319999999993,55.0692,2894.6324000000004,474.15520000000004,0.0,0.0,0.0
395,AS14.12,2014-04-07,6,6.4,6.07,0.2,0.43,0.13613816414337807,7673.988200426099,0.8,3.4,1329.7262,1340.8034,880.3136000000001,60.3458,0.8018000000000001,354.13319999999993,54.009,2456.3128000000006,529.8082,0.0,0.0,0.0
396,AS14.12,2014-04-08,6,6.25,6.15,0.32,0.5633333333333332,0.13185714251776304,6230.5900003910065,0.8,2.8,1480.8392,1007.7188,884.0928,44.522000000000006,22.4694,275.64,50.4004,2483.4436,574.3832,0.0,8.579600000000001,0.0
397,AS14.12,2014-04-09,6,5.25,6.32,0.24,0.6133333333333333,0.12391988286814049,5817.009800100326,0.8,2.6,1617.804,733.6818000000001,935.6851999999999,57.0222,22.4694,125.81099999999996,51.190999999999995,2313.9332000000004,523.0948000000001,0.0,8.579600000000001,0.0
398,AS14.12,2014-04-10,6,6.4,6.07,0.09,0.38,0.1292672505794953,6544.786200046539,0.2,1.0,4370.0374,838.4598,1331.3228,64.6458,58.432,56.773,50.293,2641.7093999999997,198.44520000000003,0.0,12.058800000000002,0.0
399,AS14.12,2014-04-11,6,6.6,6.109999999999999,0.13,0.42000000000000004,0.1259717445797693,7127.945399808884,0.0,0.4,4470.3074,905.482,1128.5917999999997,56.7236,58.65999999999999,56.773,48.161199999999994,3216.3596,155.6284,0.0,12.058800000000002,0.0
400,AS14.12,2014-04-12,6,6.8,6.18,-0.019999999999999997,0.47000000000000003,0.12283165737845773,7541.97459936142,0.0,0.8,6301.086800000001,906.1248000000002,1077.725,56.7236,58.65999999999999,56.773,49.4028,3518.8694000000005,132.856,0.0,12.058800000000002,0.0
401,AS14.12,2014-04-13,6,5.6,6.26,-0.06,0.43,0.11450703636596546,7801.322999382019,0.0,0.8,6554.278000000001,1152.5444,1056.8347999999999,46.84779999999999,36.9924,57.97760000000001,52.03680000000001,3424.9258,202.54559999999998,0.0,5.892799999999999,0.0
402,AS14.12,2014-04-14,6,6.6,6.13,0.06,0.38,0.11005270704017948,7932.61399974823,0.0,1.0,6187.925200000001,1202.001,993.8245999999999,7.623600000000001,36.992399999999996,47.2448,57.132600000000004,3569.9941999999996,210.296,0.0,6.896600000000001,0.0
403,AS14.12,2014-04-15,6,6.8,6.4,-0.020000000000000007,0.64,0.09443419838657206,7290.441599941254,0.0,1.2,3512.3634000000006,1065.596,860.5004000000001,4.416200000000001,1.0298,11.2554,63.834799999999994,3421.3342000000002,197.12219999999996,0.0,5.4392,0.0
404,AS14.12,2014-04-16,6,7.0,6.4799999999999995,-0.020000000000000007,0.72,0.0916801411272444,7170.543799877167,0.0,2.4,3559.9792000000007,1388.5566000000001,828.3158,12.4806,0.0,45.968599999999995,63.27720000000001,3065.1618,197.12219999999996,0.0,6.464799999999999,0.0
405,AS14.12,2014-04-17,6,6.8,6.56,0.07999999999999999,0.72,0.11699785095466764,7599.465400838852,0.4,2.6,2191.0194,1790.8082,949.9278,12.4806,0.0,45.968599999999995,66.7634,2916.032,176.4522,0.0,6.464799999999999,0.0
406,AS14.12,2014-04-18,6,6.6,6.56,-0.04,0.72,0.1264037752959766,7689.969400691986,0.4,3.0,1839.8864000000005,1766.0058000000001,902.0237999999999,22.4342,0.0,68.77499999999999,62.1442,3248.2079999999996,109.45819999999999,0.0,5.0556,0.0
407,AS14.12,2014-04-19,6,5.8,6.76,-0.27999999999999997,0.8800000000000001,0.12332293493288653,7140.4648001194,0.4,2.4,1751.4222000000004,1501.5819999999999,828.2047999999999,24.287,0.0,59.73139999999999,58.9914,3059.8932,173.47060000000002,0.0,4.857,0.0
408,AS14.12,2014-04-20,6,6.4,6.6,-0.11999999999999997,0.8,0.13927114291374657,7029.4034004688265,0.8,3.0,4426.984,1568.6386,666.4012,19.8708,0.0,59.73139999999999,56.0838,2906.9212,192.07580000000002,0.0,2.8352,0.0
409,AS14.12,2014-04-21,6,6.0,6.5200000000000005,-0.07999999999999996,0.8,0.15931449658573435,8607.213000535967,0.8,1.8,4734.781000000001,1285.0834,875.6269999999998,11.8064,110.08279999999999,41.51219999999999,55.6792,3190.8652,278.1928,0.0,3.2380000000000004,0.0
410,AS14.12,2014-04-22,6,6.5,6.32,-0.12999999999999998,0.75,0.13374083180342292,8045.120199871065,0.4,1.4,4408.0484000000015,1056.885,699.8129999999999,11.8064,122.32180000000001,41.51219999999999,52.184400000000004,3201.1756,269.0166,0.0,3.8456,0.0
411,AS14.12,2014-04-23,6,5.8,6.26,0.04000000000000002,0.79,0.14045391757791142,10164.888000011448,0.4,1.4,4689.844800000001,1339.7338,1766.7908,8.8834,122.32180000000001,16.493999999999993,53.850199999999994,3460.1026000000006,490.0688,0.0,3.6724000000000006,0.0
412,AS14.12,2014-04-24,6,6.6,6.1,0.16,0.79,0.14735687041510404,10108.246399974825,0.4,2.6,4783.870400000001,1385.8152,1738.4442000000004,7.0306000000000015,122.32180000000001,25.331399999999995,50.9758,3456.5264,446.1376,0.0,2.8672,0.0
413,AS14.12,2014-04-25,6,5.6,6.26,-0.039999999999999966,0.8300000000000001,0.13096838530659366,10039.364199399952,0.0,2.0,2410.0804000000003,1159.2512000000002,1715.2190000000003,28.896399999999993,122.32180000000001,58.15899999999999,47.248000000000005,3709.8174,559.5033999999999,0.0,2.8672,0.0
414,AS14.12,2014-04-26,6,7.0,6.1,-0.07999999999999997,0.67,0.11385067260547296,7973.761999607089,0.2,2.6,2049.3776000000007,1112.725,1470.0114000000003,44.5504,12.239,41.66499999999999,46.2334,3156.1692000000003,629.8212,0.0,8.723400000000002,8.8818
415,AS14.12,2014-04-27,6,6.0,6.3,0.020000000000000028,0.72,0.16631991201721857,7814.462399578096,0.2,3.6,1996.6822000000004,963.4798000000001,1515.2436000000002,44.5504,0.0,41.66499999999999,45.6244,2982.8262000000004,765.4984,0.0,8.115800000000002,13.294999999999998
