,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_screen,last_5day_total_sms,last_5day_total_calls,last_5day_total_built_in,last_5day_total_communication,last_5day_total_entertainment,last_5day_total_finance,last_5day_total_game,last_5day_total_office,last_5day_total_other,last_5day_total_social,last_5day_total_travel,last_5day_total_unknown,last_5day_total_utilities,last_5day_total_weather
547,AS14.16,2014-04-30,6,0.631578947368421,0.7226211849192099,0.6544502617801047,0.7555178268251275,0.32321529547127636,0.024144413964087303,0.6896551724137931,0.36923076923076925,0.021128209899116127,0.019595195753238908,0.017377076075253097,0.07209085598619772,0.0,0.0,0.0018739412689911634,0.00761823009792629,0.0,0.0,0.0,0.0
548,AS14.16,2014-05-01,6,0.631578947368421,0.7118491921005383,0.6387434554973822,0.7555178268251275,0.3025312279507519,0.02866485911717604,0.2758620689655173,0.3076923076923077,0.016739615392164793,0.02774277782117006,0.019272061344032018,0.07209085598619772,0.0,0.0,0.002653921961246932,0.006946923318292944,0.0,0.0,0.0,0.0
549,AS14.16,2014-05-02,8,0.7894736842105263,0.7253141831238776,0.599476439790576,0.7555178268251275,0.18882650825182673,0.029450292055481574,0.2413793103448276,0.4153846153846154,0.01968215350411733,0.027141668777846517,0.019272061344032018,0.07209085598619772,0.0,0.0,0.0018703697866256682,0.006946923318292944,0.0,0.0,0.0,0.0
550,AS14.17,2014-03-09,8,0.6631578947368422,0.7872531418312385,0.7657068062827225,0.8455008488964346,0.15586160433955223,0.0,0.03448275862068966,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,AS14.17,2014-03-10,8,0.6842105263157894,0.7980251346499099,0.7892670157068062,0.7436332767402377,0.15578199046107455,0.0,0.03448275862068966,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,AS14.17,2014-03-11,6,0.5052631578947369,0.7621184919210051,0.7892670157068062,0.6757215619694399,0.15535210637195282,0.0,0.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,AS14.17,2014-03-12,6,0.536842105263158,0.7055655296229799,0.75,0.640067911714771,0.15492546969663573,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,AS14.17,2014-03-13,8,0.6710526315789473,0.646319569120287,0.7068062827225131,0.5585738539898133,0.15484216317443864,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,AS14.17,2014-03-14,8,0.7894736842105263,0.627468581687612,0.7342931937172775,0.5534804753820035,0.15482268512841751,0.0,0.06896551724137932,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,AS14.17,2014-03-26,8,0.6631578947368422,0.7522441651705563,0.793193717277487,0.6808149405772497,0.267075753042706,0.3603895644879282,0.03448275862068966,0.06153846153846154,0.5698885329551118,0.46314998899055404,0.3190937659422929,0.0,0.0,0.03223062348378872,0.0446166658100285,0.21490039716268455,0.19772144464150526,0.0,0.01910780315681881,0.0
557,AS14.17,2014-03-27,8,0.6631578947368422,0.7414721723518847,0.7460732984293195,0.6604414261460102,0.22193238107208246,0.3811503654127639,0.03448275862068966,0.09230769230769231,0.16795401545689684,0.3592486825665511,0.38827990291175873,0.0,0.0,0.027251657555696657,0.05513809757693555,0.21015379685863947,0.19772144464150526,0.0,0.04272645307586127,0.0
558,AS14.17,2014-03-28,8,0.6631578947368422,0.7307001795332131,0.7460732984293194,0.6400679117147708,0.17556365496063145,0.37942782323916596,0.03448275862068966,0.09230769230769231,0.13087833679307068,0.2589028805833668,0.4035632632542247,0.0,0.0,0.027251657555696657,0.03984702875183058,0.21447813560008236,0.24180311845804436,0.0,0.037992827974767995,0.0
559,AS14.17,2014-03-29,6,0.6000000000000001,0.719928186714542,0.7303664921465969,0.6604414261460102,0.25771014827523714,0.4237989746800064,0.0,0.1076923076923077,0.07438377171300822,0.2812728553553762,0.34758503641015664,0.0,0.0,0.030299485721368747,0.06608577800007236,0.2027320759654591,0.2850551079233855,0.0,0.037992827974767995,0.0
560,AS14.17,2014-03-30,8,0.7894736842105263,0.7091561938958708,0.725130890052356,0.6536502546689305,0.2758149591780051,0.35413247953895033,0.03448275862068966,0.16923076923076924,0.0660666649001982,0.2611849281848252,0.3871893855038337,0.011454809743109045,0.0,0.030299485721368747,0.06747710330419573,0.2403481597714322,0.1751698020664138,0.0,0.02634561157076418,0.0
561,AS14.17,2014-03-31,8,0.6710526315789473,0.7360861759425492,0.7643979057591623,0.6536502546689305,0.25144063616832374,0.32153415271747626,0.03448275862068966,0.16923076923076924,0.0656007751315714,0.2418043169736926,0.31314995223898234,0.011454809743109045,0.0,0.0030478281656720913,0.06828441360063964,0.20262918671203087,0.1884458623741367,0.0,0.02361864991904246,0.0
562,AS14.17,2014-04-01,8,0.6947368421052633,0.7387791741472172,0.787958115183246,0.6740237691001698,0.2648101131879838,0.3075828710027375,0.03448275862068966,0.13846153846153847,0.06370337580777889,0.23815651789397096,0.22479948740846833,0.011454809743109045,0.0,0.0030478281656720913,0.14100709280869603,0.24153095262172644,0.6327212847023531,0.0,0.029045209629994476,0.0
